meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,meas_Tz,physics_Fx,physics_Fy,physics_Fz,physics_Tx,physics_Ty,physics_Tz,nn_Fx,nn_Fy,nn_Fz,nn_Tx,nn_Ty,nn_Tz,raw_res_Fx,raw_res_Fy,raw_res_Fz,raw_res_Tx,raw_res_Ty,raw_res_Tz,physics_res_Fx,physics_res_Fy,physics_res_Fz,physics_res_Tx,physics_res_Ty,physics_res_Tz,nn_res_Fx,nn_res_Fy,nn_res_Fz,nn_res_Tx,nn_res_Ty,nn_res_Tz
-1.801283240318298340e+00,-1.237430334091186523e+00,5.880764007568359375e+00,9.994229674339294434e-02,-1.072679385542869568e-01,1.023133518174290657e-04,-1.888143658638000488e+00,-1.250752210617065430e+00,5.843232631683349609e+00,7.468442618846893311e-02,-1.493032127618789673e-01,1.355750765651464462e-02,-3.682173490524291992e+00,-3.251840114593505859e+00,6.978225708007812500e+00,2.701657712459564209e-01,-3.963361382484436035e-01,2.562528476119041443e-02,-1.801283240318298340e+00,-1.237430334091186523e+00,5.880764007568359375e+00,9.994229674339294434e-02,-1.072679385542869568e-01,1.023133518174290657e-04,8.686041831970214844e-02,1.332187652587890625e-02,3.753137588500976562e-02,2.525787055492401123e-02,4.203527420759201050e-02,-1.345519442111253738e-02,1.880890250205993652e+00,2.014409780502319336e+00,-1.097461700439453125e+00,-1.702234745025634766e-01,2.890681922435760498e-01,-2.552297152578830719e-02
-1.794076800346374512e+00,-1.271604061126708984e+00,5.911582469940185547e+00,9.994582831859588623e-02,-1.157706752419471741e-01,8.756376337260007858e-05,-1.905538558959960938e+00,-1.266167879104614258e+00,5.873380184173583984e+00,7.598742842674255371e-02,-1.508390307426452637e-01,1.352400798350572586e-02,-3.692766904830932617e+00,-3.258798122406005859e+00,6.986320972442626953e+00,2.710030376911163330e-01,-3.971092700958251953e-01,2.533338218927383423e-02,-1.794076800346374512e+00,-1.271604061126708984e+00,5.911582469940185547e+00,9.994582831859588623e-02,-1.157706752419471741e-01,8.756376337260007858e-05,1.114617586135864258e-01,-5.436182022094726562e-03,3.820228576660156250e-02,2.395839989185333252e-02,3.506835550069808960e-02,-1.343644410371780396e-02,1.898690104484558105e+00,1.987194061279296875e+00,-1.074738502502441406e+00,-1.710572093725204468e-01,2.813386023044586182e-01,-2.524581924080848694e-02
-1.835762500762939453e+00,-1.305817961692810059e+00,5.964272022247314453e+00,9.993908554315567017e-02,-1.307238191366195679e-01,7.640083640580996871e-05,-1.922645926475524902e+00,-1.281376242637634277e+00,5.902859687805175781e+00,7.727473974227905273e-02,-1.523504257202148438e-01,1.349132880568504333e-02,-3.703135251998901367e+00,-3.265732526779174805e+00,6.994083404541015625e+00,2.718487381935119629e-01,-3.978756070137023926e-01,2.505221590399742126e-02,-1.835762500762939453e+00,-1.305817961692810059e+00,5.964272022247314453e+00,9.993908554315567017e-02,-1.307238191366195679e-01,7.640083640580996871e-05,8.688342571258544922e-02,-2.444171905517578125e-02,6.141233444213867188e-02,2.266434580087661743e-02,2.162660658359527588e-02,-1.341492775827646255e-02,1.867372751235961914e+00,1.959914565086364746e+00,-1.029811382293701172e+00,-1.719096601009368896e-01,2.671517729759216309e-01,-2.497581578791141510e-02
-1.835711002349853516e+00,-1.302726626396179199e+00,5.978140354156494141e+00,9.994142502546310425e-02,-1.161956787109375000e-01,9.563783532939851284e-05,-1.940759897232055664e+00,-1.298190236091613770e+00,5.934513092041015625e+00,7.870440930128097534e-02,-1.539482772350311279e-01,1.346070878207683563e-02,-3.713821172714233398e+00,-3.273335933685302734e+00,7.002449989318847656e+00,2.727536559104919434e-01,-3.986486494541168213e-01,2.475795522332191467e-02,-1.835711002349853516e+00,-1.302726626396179199e+00,5.978140354156494141e+00,9.994142502546310425e-02,-1.161956787109375000e-01,9.563783532939851284e-05,1.050488948822021484e-01,-4.536390304565429688e-03,4.362726211547851562e-02,2.123701572418212891e-02,3.775259852409362793e-02,-1.336507126688957214e-02,1.878110170364379883e+00,1.970609307289123535e+00,-1.024309635162353516e+00,-1.728122234344482422e-01,2.824529707431793213e-01,-2.466231770813465118e-02
-1.846290826797485352e+00,-1.325099110603332520e+00,5.977128505706787109e+00,9.994318336248397827e-02,-1.073169782757759094e-01,1.031362917274236679e-04,-1.949494957923889160e+00,-1.306079030036926270e+00,5.949484348297119141e+00,7.937435805797576904e-02,-1.547204405069351196e-01,1.344471331685781479e-02,-3.719060420989990234e+00,-3.277295112609863281e+00,7.005244731903076172e+00,2.733121514320373535e-01,-3.990979790687561035e-01,2.464146725833415985e-02,-1.846290826797485352e+00,-1.325099110603332520e+00,5.977128505706787109e+00,9.994318336248397827e-02,-1.073169782757759094e-01,1.031362917274236679e-04,1.032041311264038086e-01,-1.902008056640625000e-02,2.764415740966796875e-02,2.056882530450820923e-02,4.740346223115921021e-02,-1.334157679229974747e-02,1.872769594192504883e+00,1.952196002006530762e+00,-1.028116226196289062e+00,-1.733689606189727783e-01,2.917810082435607910e-01,-2.453833073377609253e-02
-1.868334650993347168e+00,-1.328001379966735840e+00,6.038148880004882812e+00,9.994649142026901245e-02,-1.017998084425926208e-01,1.027395992423407733e-04,-1.966529011726379395e+00,-1.321243882179260254e+00,5.978318214416503906e+00,8.066184073686599731e-02,-1.562282741069793701e-01,1.341229490935802460e-02,-3.729465961456298828e+00,-3.284176826477050781e+00,7.012968540191650391e+00,2.741302251815795898e-01,-3.998516201972961426e-01,2.435372024774551392e-02,-1.868334650993347168e+00,-1.328001379966735840e+00,6.038148880004882812e+00,9.994649142026901245e-02,-1.017998084425926208e-01,1.027395992423407733e-04,9.819436073303222656e-02,-6.757497787475585938e-03,5.983066558837890625e-02,1.928465068340301514e-02,5.442846566438674927e-02,-1.330955512821674347e-02,1.861131310462951660e+00,1.956175446510314941e+00,-9.748196601867675781e-01,-1.741837263107299805e-01,2.980518043041229248e-01,-2.425098046660423279e-02
-1.876668572425842285e+00,-1.331759095191955566e+00,6.021269321441650391e+00,9.993043541908264160e-02,-1.267596781253814697e-01,9.702971146907657385e-05,-1.983129620552062988e+00,-1.336170554161071777e+00,6.006360530853271484e+00,8.193144202232360840e-02,-1.576980501413345337e-01,1.338152959942817688e-02,-3.739096879959106445e+00,-3.290687561035156250e+00,7.019774436950683594e+00,2.749064266681671143e-01,-4.006064236164093018e-01,2.409055642783641815e-02,-1.876668572425842285e+00,-1.331759095191955566e+00,6.021269321441650391e+00,9.993043541908264160e-02,-1.267596781253814697e-01,9.702971146907657385e-05,1.064610481262207031e-01,4.411458969116210938e-03,1.490879058837890625e-02,1.799899339675903320e-02,3.093837201595306396e-02,-1.328449975699186325e-02,1.862428307533264160e+00,1.958928465843200684e+00,-9.985051155090332031e-01,-1.749759912490844727e-01,2.738467454910278320e-01,-2.399352751672267914e-02
-1.881281614303588867e+00,-1.361895442008972168e+00,6.031798839569091797e+00,9.992717206478118896e-02,-1.318984627723693848e-01,9.644573583500459790e-05,-2.000044822692871094e+00,-1.351391673088073730e+00,6.034747123718261719e+00,8.322751522064208984e-02,-1.591967195272445679e-01,1.335024554282426834e-02,-3.747959852218627930e+00,-3.296574354171752930e+00,7.025981426239013672e+00,2.755576372146606445e-01,-4.013916254043579102e-01,2.383077889680862427e-02,-1.881281614303588867e+00,-1.361895442008972168e+00,6.031798839569091797e+00,9.992717206478118896e-02,-1.318984627723693848e-01,9.644573583500459790e-05,1.187632083892822266e-01,-1.050376892089843750e-02,-2.948284149169921875e-03,1.669965684413909912e-02,2.729825675487518311e-02,-1.325379963964223862e-02,1.866678237915039062e+00,1.934678912162780762e+00,-9.941825866699218750e-01,-1.756304651498794556e-01,2.694931626319885254e-01,-2.373433299362659454e-02
-1.912471055984497070e+00,-1.353125572204589844e+00,6.169142723083496094e+00,9.992446005344390869e-02,-1.452141702175140381e-01,9.137752931565046310e-05,-2.018217086791992188e+00,-1.367801308631896973e+00,6.065076828002929688e+00,8.462668210268020630e-02,-1.608076840639114380e-01,1.331695914268493652e-02,-3.757317781448364258e+00,-3.303069829940795898e+00,7.032391071319580078e+00,2.762818932533264160e-01,-4.022252559661865234e-01,2.356354892253875732e-02,-1.912471055984497070e+00,-1.353125572204589844e+00,6.169142723083496094e+00,9.992446005344390869e-02,-1.452141702175140381e-01,9.137752931565046310e-05,1.057460308074951172e-01,1.467573642730712891e-02,1.040658950805664062e-01,1.529777795076370239e-02,1.559351384639739990e-02,-1.322558149695396423e-02,1.844846725463867188e+00,1.949944257736206055e+00,-8.632483482360839844e-01,-1.763574331998825073e-01,2.570110857486724854e-01,-2.347217127680778503e-02
-1.906569004058837891e+00,-1.376363039016723633e+00,6.138196945190429688e+00,9.993349015712738037e-02,-1.294144541025161743e-01,9.039539872901514173e-05,-2.027604579925537109e+00,-1.376189470291137695e+00,6.080575942993164062e+00,8.534193038940429688e-02,-1.616408526897430420e-01,1.329926494508981705e-02,-3.762042045593261719e+00,-3.306691408157348633e+00,7.034689426422119141e+00,2.767546176910400391e-01,-4.026888310909271240e-01,2.344979904592037201e-02,-1.906569004058837891e+00,-1.376363039016723633e+00,6.138196945190429688e+00,9.993349015712738037e-02,-1.294144541025161743e-01,9.039539872901514173e-05,1.210355758666992188e-01,-1.735687255859375000e-04,5.762100219726562500e-02,1.459155976772308350e-02,3.222639858722686768e-02,-1.320886984467506409e-02,1.855473041534423828e+00,1.930328369140625000e+00,-8.964924812316894531e-01,-1.768211275339126587e-01,2.732743620872497559e-01,-2.335940301418304443e-02
-1.934946417808532715e+00,-1.385397911071777344e+00,6.143258094787597656e+00,9.990274161100387573e-02,-1.601012647151947021e-01,9.855873940978199244e-05,-2.044658660888671875e+00,-1.391786932945251465e+00,6.108906269073486328e+00,8.667528629302978516e-02,-1.631534546613693237e-01,1.326913200318813324e-02,-3.770879983901977539e+00,-3.312817096710205078e+00,7.040702342987060547e+00,2.774411439895629883e-01,-4.034755825996398926e-01,2.319375984370708466e-02,-1.934946417808532715e+00,-1.385397911071777344e+00,6.143258094787597656e+00,9.990274161100387573e-02,-1.601012647151947021e-01,9.855873940978199244e-05,1.097122430801391602e-01,6.389021873474121094e-03,3.435182571411132812e-02,1.322745531797409058e-02,3.052189946174621582e-03,-1.317057292908430099e-02,1.835933566093444824e+00,1.927419185638427734e+00,-8.974442481994628906e-01,-1.775383949279785156e-01,2.433743178844451904e-01,-2.309520170092582703e-02
-1.957632064819335938e+00,-1.412624835968017578e+00,6.149117469787597656e+00,9.991087764501571655e-02,-1.511928737163543701e-01,1.068411947926506400e-04,-2.062723398208618164e+00,-1.408195018768310547e+00,6.138599395751953125e+00,8.807869255542755127e-02,-1.647574752569198608e-01,1.323657762259244919e-02,-3.780061244964599609e+00,-3.319281578063964844e+00,7.046860218048095703e+00,2.781608700752258301e-01,-4.042733013629913330e-01,2.293079346418380737e-02,-1.957632064819335938e+00,-1.412624835968017578e+00,6.149117469787597656e+00,9.991087764501571655e-02,-1.511928737163543701e-01,1.068411947926506400e-04,1.050913333892822266e-01,-4.429817199707031250e-03,1.051807403564453125e-02,1.183218508958816528e-02,1.356460154056549072e-02,-1.312973629683256149e-02,1.822429180145263672e+00,1.906656742095947266e+00,-8.977427482604980469e-01,-1.782499849796295166e-01,2.530804276466369629e-01,-2.282395213842391968e-02
-1.980538010597229004e+00,-1.439824104309082031e+00,6.220272541046142578e+00,9.989788383245468140e-02,-1.712107807397842407e-01,1.141340035246685147e-04,-2.081197500228881836e+00,-1.425178408622741699e+00,6.168922901153564453e+00,8.953412622213363647e-02,-1.663980633020401001e-01,1.320442464202642441e-02,-3.788977146148681641e+00,-3.326241731643676758e+00,7.052204608917236328e+00,2.789860069751739502e-01,-4.050161242485046387e-01,2.268924750387668610e-02,-1.980538010597229004e+00,-1.439824104309082031e+00,6.220272541046142578e+00,9.989788383245468140e-02,-1.712107807397842407e-01,1.141340035246685147e-04,1.006594896316528320e-01,-1.464569568634033203e-02,5.134963989257812500e-02,1.036375761032104492e-02,-4.812717437744140625e-03,-1.309029106050729752e-02,1.808439135551452637e+00,1.886417627334594727e+00,-8.319320678710937500e-01,-1.790881156921386719e-01,2.338053435087203979e-01,-2.257511392235755920e-02
-2.016582489013671875e+00,-1.433004617691040039e+00,6.234509944915771484e+00,9.989722818136215210e-02,-1.600968688726425171e-01,1.177328522317111492e-04,-2.090204715728759766e+00,-1.433379650115966797e+00,6.183555126190185547e+00,9.023703634738922119e-02,-1.671987920999526978e-01,1.318830531090497971e-02,-3.793481826782226562e+00,-3.330025672912597656e+00,7.053770065307617188e+00,2.795025408267974854e-01,-4.054241776466369629e-01,2.258730307221412659e-02,-2.016582489013671875e+00,-1.433004617691040039e+00,6.234509944915771484e+00,9.989722818136215210e-02,-1.600968688726425171e-01,1.177328522317111492e-04,7.362222671508789062e-02,3.750324249267578125e-04,5.095481872558593750e-02,9.660191833972930908e-03,7.101923227310180664e-03,-1.307057216763496399e-02,1.776899337768554688e+00,1.897021055221557617e+00,-8.192601203918457031e-01,-1.796053051948547363e-01,2.453273087739944458e-01,-2.246957086026668549e-02
-2.010702848434448242e+00,-1.438362598419189453e+00,6.216185569763183594e+00,9.989793598651885986e-02,-1.623135507106781006e-01,1.071720180334523320e-04,-2.107090234756469727e+00,-1.448607921600341797e+00,6.210714817047119141e+00,9.154227375984191895e-02,-1.687014549970626831e-01,1.315726619213819504e-02,-3.801992416381835938e+00,-3.336271762847900391e+00,7.058534622192382812e+00,2.802517414093017578e-01,-4.061304926872253418e-01,2.235775813460350037e-02,-2.010702848434448242e+00,-1.438362598419189453e+00,6.216185569763183594e+00,9.989793598651885986e-02,-1.623135507106781006e-01,1.071720180334523320e-04,9.638738632202148438e-02,1.024532318115234375e-02,5.470752716064453125e-03,8.355662226676940918e-03,6.387904286384582520e-03,-1.305009424686431885e-02,1.791289567947387695e+00,1.897909164428710938e+00,-8.423490524291992188e-01,-1.803538054227828979e-01,2.438169419765472412e-01,-2.225058525800704956e-02
-2.036377191543579102e+00,-1.481683850288391113e+00,6.269171237945556641e+00,9.990434348583221436e-02,-1.593946367502212524e-01,9.105828212341293693e-05,-2.124039888381958008e+00,-1.463872790336608887e+00,6.237775802612304688e+00,9.285177290439605713e-02,-1.702109277248382568e-01,1.312598958611488342e-02,-3.810535430908203125e+00,-3.342441558837890625e+00,7.063375949859619141e+00,2.809824645519256592e-01,-4.068344533443450928e-01,2.212709188461303711e-02,-2.036377191543579102e+00,-1.481683850288391113e+00,6.269171237945556641e+00,9.990434348583221436e-02,-1.593946367502212524e-01,9.105828212341293693e-05,8.766269683837890625e-02,-1.781105995178222656e-02,3.139543533325195312e-02,7.052570581436157227e-03,1.081629097461700439e-02,-1.303493138402700424e-02,1.774158239364624023e+00,1.860757708549499512e+00,-7.942047119140625000e-01,-1.810781210660934448e-01,2.474398165941238403e-01,-2.203603275120258331e-02
-2.055691957473754883e+00,-1.490908026695251465e+00,6.349010467529296875e+00,9.990074485540390015e-02,-1.705164015293121338e-01,8.984115265775471926e-05,-2.142841815948486328e+00,-1.480841040611267090e+00,6.267613410949707031e+00,9.430907666683197021e-02,-1.718863695859909058e-01,1.309149339795112610e-02,-3.819764137268066406e+00,-3.349480867385864258e+00,7.068631649017333984e+00,2.818085849285125732e-01,-4.075898230075836182e-01,2.187776565551757812e-02,-2.055691957473754883e+00,-1.490908026695251465e+00,6.349010467529296875e+00,9.990074485540390015e-02,-1.705164015293121338e-01,8.984115265775471926e-05,8.714985847473144531e-02,-1.006698608398437500e-02,8.139705657958984375e-02,5.591668188571929932e-03,1.369968056678771973e-03,-1.300165243446826935e-02,1.764072179794311523e+00,1.858572840690612793e+00,-7.196211814880371094e-01,-1.819078326225280762e-01,2.370734214782714844e-01,-2.178792469203472137e-02
-2.060646295547485352e+00,-1.496506094932556152e+00,6.306473731994628906e+00,9.990277886390686035e-02,-1.772215068340301514e-01,8.408424764638766646e-05,-2.160772085189819336e+00,-1.497106552124023438e+00,6.295935630798339844e+00,9.570795297622680664e-02,-1.734848916530609131e-01,1.305906567722558975e-02,-3.828675508499145508e+00,-3.355339765548706055e+00,7.073447227478027344e+00,2.825674116611480713e-01,-4.082787632942199707e-01,2.163575775921344757e-02,-2.060646295547485352e+00,-1.496506094932556152e+00,6.306473731994628906e+00,9.990277886390686035e-02,-1.772215068340301514e-01,8.408424764638766646e-05,1.001257896423339844e-01,6.004571914672851562e-04,1.053810119628906250e-02,4.194825887680053711e-03,-3.736615180969238281e-03,-1.297498121857643127e-02,1.768029212951660156e+00,1.858833670616149902e+00,-7.669734954833984375e-01,-1.826646327972412109e-01,2.310572564601898193e-01,-2.155167423188686371e-02
-2.099035501480102539e+00,-1.529461741447448730e+00,6.393879413604736328e+00,9.991462528705596924e-02,-1.733981817960739136e-01,6.926061178091913462e-05,-2.169678688049316406e+00,-1.505334377288818359e+00,6.310057640075683594e+00,9.641698002815246582e-02,-1.742786169052124023e-01,1.304378919303417206e-02,-3.832966089248657227e+00,-3.358379840850830078e+00,7.074118614196777344e+00,2.831007242202758789e-01,-4.086173772811889648e-01,2.156126126646995544e-02,-2.099035501480102539e+00,-1.529461741447448730e+00,6.393879413604736328e+00,9.991462528705596924e-02,-1.733981817960739136e-01,6.926061178091913462e-05,7.064318656921386719e-02,-2.412736415863037109e-02,8.382177352905273438e-02,3.497645258903503418e-03,8.804351091384887695e-04,-1.297452859580516815e-02,1.733930587768554688e+00,1.828918099403381348e+00,-6.802392005920410156e-01,-1.831860989332199097e-01,2.352191954851150513e-01,-2.149200066924095154e-02
-2.094160556793212891e+00,-1.519187092781066895e+00,6.359074115753173828e+00,9.990902990102767944e-02,-1.856642961502075195e-01,6.354221841320395470e-05,-2.187879323959350586e+00,-1.521699070930480957e+00,6.338378906250000000e+00,9.782558679580688477e-02,-1.759036332368850708e-01,1.301005482673645020e-02,-3.841580867767333984e+00,-3.362659454345703125e+00,7.077871799468994141e+00,2.838068604469299316e-01,-4.091183841228485107e-01,2.138852886855602264e-02,-2.094160556793212891e+00,-1.519187092781066895e+00,6.359074115753173828e+00,9.990902990102767944e-02,-1.856642961502075195e-01,6.354221841320395470e-05,9.371876716613769531e-02,2.511978149414062500e-03,2.069520950317382812e-02,2.083443105220794678e-03,-9.760662913322448730e-03,-1.294651255011558533e-02,1.747420310974121094e+00,1.843472361564636230e+00,-7.187976837158203125e-01,-1.838978230953216553e-01,2.234540879726409912e-01,-2.132498659193515778e-02
-2.142872333526611328e+00,-1.526954650878906250e+00,6.386540889739990234e+00,9.989550709724426270e-02,-1.993727087974548340e-01,7.477033796021714807e-05,-2.206570863723754883e+00,-1.538790941238403320e+00,6.367499351501464844e+00,9.929993748664855957e-02,-1.775722950696945190e-01,1.297701057046651840e-02,-3.849662065505981445e+00,-3.366905927658081055e+00,7.081726551055908203e+00,2.845099568367004395e-01,-4.095999300479888916e-01,2.122243866324424744e-02,-2.142872333526611328e+00,-1.526954650878906250e+00,6.386540889739990234e+00,9.989550709724426270e-02,-1.993727087974548340e-01,7.477033796021714807e-05,6.369853019714355469e-02,1.183629035949707031e-02,1.904153823852539062e-02,5.955696105957031250e-04,-2.180041372776031494e-02,-1.290224026888608932e-02,1.706789731979370117e+00,1.839951276779174805e+00,-6.951856613159179688e-01,-1.846144497394561768e-01,2.102272212505340576e-01,-2.114766836166381836e-02
-2.132561445236206055e+00,-1.551936507225036621e+00,6.423705577850341797e+00,9.990374743938446045e-02,-1.876757293939590454e-01,7.348204962909221649e-05,-2.224811077117919922e+00,-1.555420994758605957e+00,6.395671844482421875e+00,1.007355749607086182e-01,-1.792020052671432495e-01,1.294449064880609512e-02,-3.857723951339721680e+00,-3.371022462844848633e+00,7.085621356964111328e+00,2.851810157299041748e-01,-4.100751876831054688e-01,2.105418778955936432e-02,-2.132561445236206055e+00,-1.551936507225036621e+00,6.423705577850341797e+00,9.990374743938446045e-02,-1.876757293939590454e-01,7.348204962909221649e-05,9.224963188171386719e-02,3.484487533569335938e-03,2.803373336791992188e-02,-8.318275213241577148e-04,-8.473724126815795898e-03,-1.287100836634635925e-02,1.725162506103515625e+00,1.819085955619812012e+00,-6.619157791137695312e-01,-1.852772682905197144e-01,2.223994582891464233e-01,-2.098070643842220306e-02
-2.143539667129516602e+00,-1.571860313415527344e+00,6.450807571411132812e+00,9.989406168460845947e-02,-1.975353956222534180e-01,6.127691449364647269e-05,-2.241802930831909180e+00,-1.570809721946716309e+00,6.421651363372802734e+00,1.020646691322326660e-01,-1.807216852903366089e-01,1.291361637413501740e-02,-3.865700006484985352e+00,-3.374764919281005859e+00,7.089066982269287109e+00,2.857977747917175293e-01,-4.105051755905151367e-01,2.090703882277011871e-02,-2.143539667129516602e+00,-1.571860313415527344e+00,6.450807571411132812e+00,9.989406168460845947e-02,-1.975353956222534180e-01,6.127691449364647269e-05,9.826326370239257812e-02,-1.050591468811035156e-03,2.915620803833007812e-02,-2.170607447624206543e-03,-1.681371033191680908e-02,-1.285233907401561737e-02,1.722160339355468750e+00,1.802904605865478516e+00,-6.382594108581542969e-01,-1.859037131071090698e-01,2.129697799682617188e-01,-2.084576152265071869e-02
-2.186517238616943359e+00,-1.582371234893798828e+00,6.462330818176269531e+00,9.989625215530395508e-02,-2.005972564220428467e-01,3.775500226765871048e-05,-2.250144720077514648e+00,-1.578348040580749512e+00,6.434329986572265625e+00,1.027160659432411194e-01,-1.814681589603424072e-01,1.289836876094341278e-02,-3.869653940200805664e+00,-3.376716136932373047e+00,7.089781284332275391e+00,2.861693501472473145e-01,-4.107009768486022949e-01,2.086957357823848724e-02,-2.186517238616943359e+00,-1.582371234893798828e+00,6.462330818176269531e+00,9.989625215530395508e-02,-2.005972564220428467e-01,3.775500226765871048e-05,6.362748146057128906e-02,-4.023194313049316406e-03,2.800083160400390625e-02,-2.819813787937164307e-03,-1.912909746170043945e-02,-1.286061387509107590e-02,1.683136701583862305e+00,1.794344902038574219e+00,-6.274504661560058594e-01,-1.862730979919433594e-01,2.101037204265594482e-01,-2.083181776106357574e-02
-2.177444934844970703e+00,-1.608491182327270508e+00,6.450548171997070312e+00,9.989337623119354248e-02,-1.986800432205200195e-01,4.944150350638665259e-05,-2.268449068069458008e+00,-1.595057964324951172e+00,6.462149620056152344e+00,1.041619628667831421e-01,-1.831061691045761108e-01,1.286585256457328796e-02,-3.878412008285522461e+00,-3.380728244781494141e+00,7.093562126159667969e+00,2.868118286132812500e-01,-4.111362397670745850e-01,2.071774937212467194e-02,-2.177444934844970703e+00,-1.608491182327270508e+00,6.450548171997070312e+00,9.989337623119354248e-02,-1.986800432205200195e-01,4.944150350638665259e-05,9.100413322448730469e-02,-1.343321800231933594e-02,-1.160144805908203125e-02,-4.268586635589599609e-03,-1.557387411594390869e-02,-1.281641144305467606e-02,1.700967073440551758e+00,1.772237062454223633e+00,-6.430139541625976562e-01,-1.869184523820877075e-01,2.124561965465545654e-01,-2.066830731928348541e-02
-2.200414896011352539e+00,-1.605857014656066895e+00,6.518788814544677734e+00,9.989884495735168457e-02,-1.964804828166961670e-01,3.868993007927201688e-05,-2.287176609039306641e+00,-1.612501502037048340e+00,6.490697860717773438e+00,1.056747362017631531e-01,-1.847815364599227905e-01,1.283453218638896942e-02,-3.887448310852050781e+00,-3.384968519210815430e+00,7.097645759582519531e+00,2.874626517295837402e-01,-4.115923941135406494e-01,2.056039869785308838e-02,-2.200414896011352539e+00,-1.605857014656066895e+00,6.518788814544677734e+00,9.989884495735168457e-02,-1.964804828166961670e-01,3.868993007927201688e-05,8.676171302795410156e-02,6.644487380981445312e-03,2.809095382690429688e-02,-5.775891244411468506e-03,-1.169894635677337646e-02,-1.279584225267171860e-02,1.687033414840698242e+00,1.779111504554748535e+00,-5.788569450378417969e-01,-1.875638067722320557e-01,2.151119112968444824e-01,-2.052170969545841217e-02
-2.227190732955932617e+00,-1.638208031654357910e+00,6.557334899902343750e+00,9.989533573389053345e-02,-2.004612535238265991e-01,3.742011176655068994e-05,-2.305342674255371094e+00,-1.628909587860107422e+00,6.517774581909179688e+00,1.070961654186248779e-01,-1.864101290702819824e-01,1.280127931386232376e-02,-3.896286487579345703e+00,-3.388922452926635742e+00,7.101330280303955078e+00,2.880905866622924805e-01,-4.120295643806457520e-01,2.040674537420272827e-02,-2.227190732955932617e+00,-1.638208031654357910e+00,6.557334899902343750e+00,9.989533573389053345e-02,-2.004612535238265991e-01,3.742011176655068994e-05,7.815194129943847656e-02,-9.298443794250488281e-03,3.956031799316406250e-02,-7.200829684734344482e-03,-1.405112445354461670e-02,-1.276385877281427383e-02,1.669095754623413086e+00,1.750714421272277832e+00,-5.439953804016113281e-01,-1.881952583789825439e-01,2.115683108568191528e-01,-2.036932483315467834e-02
-2.226823568344116211e+00,-1.636943101882934570e+00,6.530017375946044922e+00,9.989313781261444092e-02,-2.000364214181900024e-01,4.327215356170199811e-05,-2.314313650131225586e+00,-1.637104511260986328e+00,6.531153202056884766e+00,1.078070849180221558e-01,-1.872143447399139404e-01,1.278537325561046600e-02,-3.900542497634887695e+00,-3.391084671020507812e+00,7.102138996124267578e+00,2.884876728057861328e-01,-4.122370481491088867e-01,2.036441303789615631e-02,-2.226823568344116211e+00,-1.636943101882934570e+00,6.530017375946044922e+00,9.989313781261444092e-02,-2.000364214181900024e-01,4.327215356170199811e-05,8.749008178710937500e-02,1.614093780517578125e-04,-1.135826110839843750e-03,-7.913947105407714844e-03,-1.282207667827606201e-02,-1.274210121482610703e-02,1.673718929290771484e+00,1.754141569137573242e+00,-5.721216201782226562e-01,-1.885945349931716919e-01,2.122006267309188843e-01,-2.032114006578922272e-02
-2.261679410934448242e+00,-1.661520242691040039e+00,6.575928211212158203e+00,9.990327805280685425e-02,-2.000461220741271973e-01,4.008041651104576886e-05,-2.333734512329101562e+00,-1.655091166496276855e+00,6.560160160064697266e+00,1.093699261546134949e-01,-1.889551132917404175e-01,1.275231782346963882e-02,-3.909788370132446289e+00,-3.395561456680297852e+00,7.106106281280517578e+00,2.891725301742553711e-01,-4.127049446105957031e-01,2.021068334579467773e-02,-2.261679410934448242e+00,-1.661520242691040039e+00,6.575928211212158203e+00,9.990327805280685425e-02,-2.000461220741271973e-01,4.008041651104576886e-05,7.205510139465332031e-02,-6.429076194763183594e-03,1.576805114746093750e-02,-9.466648101806640625e-03,-1.109100878238677979e-02,-1.271223742514848709e-02,1.648108959197998047e+00,1.734041213989257812e+00,-5.301780700683593750e-01,-1.892692446708679199e-01,2.126588225364685059e-01,-2.017060294747352600e-02
-2.252816200256347656e+00,-1.678854346275329590e+00,6.666861534118652344e+00,9.990077465772628784e-02,-2.000501602888107300e-01,4.417739910422824323e-05,-2.353322744369506836e+00,-1.672553420066833496e+00,6.588654518127441406e+00,1.108848974108695984e-01,-1.907151341438293457e-01,1.271517015993595123e-02,-3.919269800186157227e+00,-3.399847745895385742e+00,7.110186576843261719e+00,2.898222208023071289e-01,-4.131745398044586182e-01,2.004021592438220978e-02,-2.252816200256347656e+00,-1.678854346275329590e+00,6.666861534118652344e+00,9.990077465772628784e-02,-2.000501602888107300e-01,4.417739910422824323e-05,1.005065441131591797e-01,-6.300926208496093750e-03,7.820701599121093750e-02,-1.098412275314331055e-02,-9.335026144981384277e-03,-1.267099287360906601e-02,1.666453599929809570e+00,1.720993399620056152e+00,-4.433250427246093750e-01,-1.899214386940002441e-01,2.131243795156478882e-01,-1.999603770673274994e-02
